time,SO2,CO,O3,NO2,PM10,PM25,기온(°C),습도(%),풍속(m/s),month,day,hour,전일_미세먼지_PM10
2022-03-30 01:00:00,0.003,0.5,0.011,0.039,26.0,12.0,8.5,73,1.0,3,30,1,31.0
2022-03-30 02:00:00,0.003,0.5,0.014,0.035,27.0,11.0,7.9,76,0.9,3,30,2,28.0
2022-03-30 03:00:00,0.003,0.5,0.015,0.033,28.0,12.0,7.4,77,1.1,3,30,3,30.0
2022-03-30 04:00:00,0.003,0.5,0.009,0.04,32.0,16.0,7.0,77,2.3,3,30,4,37.0
2022-03-30 05:00:00,0.003,0.5,0.005,0.043,29.0,14.0,6.5,80,2.5,3,30,5,38.0
2022-03-30 06:00:00,0.003,0.6,0.005,0.042,31.0,16.0,6.0,81,2.3,3,30,6,37.0
2022-03-30 07:00:00,0.004,0.6,0.006,0.044,30.0,15.0,6.1,83,1.6,3,30,7,39.0
2022-03-30 08:00:00,0.004,0.7,0.007,0.046,36.0,16.0,8.2,78,2.3,3,30,8,50.0
2022-03-30 09:00:00,0.004,0.7,0.011,0.044,42.0,18.0,9.7,70,2.0,3,30,9,54.0
2022-03-30 10:00:00,0.004,0.6,0.016,0.042,45.0,18.0,12.1,62,3.4,3,30,10,46.0
2022-03-30 11:00:00,0.004,0.5,0.024,0.038,43.0,19.0,13.8,56,2.0,3,30,11,33.0
2022-03-30 12:00:00,0.004,0.5,0.033,0.03,42.0,19.0,15.5,51,2.3,3,30,12,33.0
2022-03-30 13:00:00,0.003,0.4,0.035,0.027,37.0,18.0,15.1,54,0.7,3,30,13,33.0
2022-03-30 14:00:00,0.002,0.5,0.033,0.027,30.0,15.0,13.4,73,2.5,3,30,14,35.0
2022-03-30 15:00:00,0.003,0.5,0.029,0.031,26.0,13.0,12.9,80,2.3,3,30,15,33.0
2022-03-30 16:00:00,0.003,0.5,0.024,0.038,26.0,13.0,12.7,83,1.6,3,30,16,30.0
2022-03-30 17:00:00,0.003,0.5,0.019,0.04,29.0,15.0,12.7,81,2.6,3,30,17,34.0
2022-03-30 18:00:00,0.003,0.6,0.016,0.043,29.0,18.0,12.4,80,1.3,3,30,18,37.0
2022-03-30 19:00:00,0.002,0.5,0.017,0.035,34.0,22.0,12.4,86,1.7,3,30,19,35.0
2022-03-30 20:00:00,0.003,0.5,0.025,0.026,49.0,31.0,11.9,85,1.7,3,30,20,37.0
2022-03-30 21:00:00,0.003,0.5,0.028,0.021,51.0,30.0,11.6,86,1.0,3,30,21,32.0
2022-03-30 22:00:00,0.003,0.4,0.029,0.017,44.0,30.0,11.3,88,2.5,3,30,22,30.0
2022-03-30 23:00:00,0.003,0.4,0.025,0.018,48.0,28.0,11.1,88,2.7,3,30,23,28.0
2022-03-31 00:00:00,0.003,0.4,0.021,0.019,57.0,29.0,10.6,87,2.1,3,31,0,32.0
2022-03-31 01:00:00,0.003,0.4,0.022,0.017,46.0,25.0,10.2,88,1.9,3,31,1,26.0
2022-03-31 02:00:00,0.003,0.4,0.023,0.014,45.0,26.0,10.1,89,2.4,3,31,2,27.0
2022-03-31 03:00:00,0.003,0.4,0.024,0.012,33.0,22.0,9.7,88,1.7,3,31,3,28.0
2022-03-31 04:00:00,0.003,0.4,0.027,0.009,29.0,22.0,9.3,87,2.7,3,31,4,32.0
2022-03-31 05:00:00,0.003,0.4,0.027,0.013,20.0,15.0,9.0,84,2.9,3,31,5,29.0
2022-03-31 06:00:00,0.003,0.4,0.024,0.018,16.0,10.0,8.8,81,3.2,3,31,6,31.0
2022-03-31 07:00:00,0.003,0.4,0.022,0.025,13.0,7.0,8.5,82,0.4,3,31,7,30.0
2022-03-31 08:00:00,0.003,0.4,0.027,0.023,12.0,6.0,9.0,81,0.8,3,31,8,36.0
2022-03-31 09:00:00,0.003,0.4,0.035,0.015,12.0,4.0,9.9,73,1.9,3,31,9,42.0
2022-03-31 10:00:00,0.003,0.4,0.042,0.013,15.0,4.0,10.9,69,1.3,3,31,10,45.0
2022-03-31 11:00:00,0.003,0.4,0.044,0.012,10.0,4.0,12.3,63,1.0,3,31,11,43.0
2022-03-31 12:00:00,0.003,0.4,0.045,0.011,10.0,4.0,13.1,59,1.8,3,31,12,42.0
2022-03-31 13:00:00,0.003,0.4,0.047,0.011,13.0,7.0,13.6,55,2.6,3,31,13,37.0
2022-03-31 14:00:00,0.003,0.3,0.05,0.011,16.0,10.0,14.1,53,4.2,3,31,14,30.0
2022-03-31 15:00:00,0.002,0.3,0.049,0.009,14.0,7.0,14.4,48,4.1,3,31,15,26.0
2022-03-31 16:00:00,0.003,0.4,0.045,0.01,10.0,5.0,14.4,47,4.1,3,31,16,26.0
2022-03-31 17:00:00,0.003,0.4,0.043,0.011,9.0,6.0,13.9,45,3.4,3,31,17,29.0
2022-03-31 18:00:00,0.002,0.4,0.044,0.01,10.0,9.0,13.2,45,4.3,3,31,18,29.0
2022-03-31 19:00:00,0.002,0.4,0.036,0.017,11.0,8.0,12.3,47,2.9,3,31,19,34.0
2022-03-31 20:00:00,0.002,0.4,0.032,0.018,10.0,7.0,11.6,48,2.7,3,31,20,49.0
2022-03-31 21:00:00,0.003,0.3,0.038,0.013,11.0,5.0,10.5,51,3.5,3,31,21,51.0
2022-03-31 22:00:00,0.003,0.3,0.036,0.015,11.0,5.0,9.3,58,1.9,3,31,22,44.0
2022-03-31 23:00:00,0.002,0.4,0.033,0.017,9.0,5.0,8.4,61,1.2,3,31,23,48.0
2022-04-01 00:00:00,0.003,0.4,0.032,0.019,11.0,7.0,7.6,63,0.9,4,1,0,57.0
2022-04-01 01:00:00,0.002,0.4,0.031,0.017,9.0,6.0,7.1,66,2.3,4,1,1,46.0
2022-04-01 02:00:00,0.003,0.4,0.031,0.016,10.0,7.0,6.4,69,2.6,4,1,2,45.0
2022-04-01 03:00:00,0.003,0.3,0.032,0.012,8.0,5.0,5.9,71,2.0,4,1,3,33.0
2022-04-01 04:00:00,0.002,0.4,0.025,0.017,6.0,5.0,5.5,72,2.1,4,1,4,29.0
2022-04-01 05:00:00,0.003,0.4,0.02,0.02,9.0,7.0,5.0,76,2.3,4,1,5,20.0
2022-04-01 06:00:00,0.002,0.4,0.012,0.028,12.0,11.0,4.7,77,2.4,4,1,6,16.0
2022-04-01 07:00:00,0.003,0.4,0.017,0.026,9.0,6.0,4.7,76,1.7,4,1,7,13.0
2022-04-01 08:00:00,0.003,0.4,0.024,0.021,9.0,6.0,6.5,70,2.6,4,1,8,12.0
2022-04-01 09:00:00,0.003,0.4,0.036,0.013,11.0,5.0,8.5,60,2.7,4,1,9,12.0
2022-04-01 10:00:00,0.003,0.4,0.039,0.012,11.0,3.0,10.7,49,2.7,4,1,10,15.0
2022-04-01 11:00:00,0.002,0.4,0.04,0.013,10.0,5.0,11.9,46,2.4,4,1,11,10.0
2022-04-01 12:00:00,0.003,0.4,0.043,0.012,13.0,12.0,13.2,38,1.6,4,1,12,10.0
2022-04-01 13:00:00,0.003,0.4,0.043,0.012,14.0,9.0,13.2,35,2.5,4,1,13,13.0
2022-04-01 14:00:00,0.003,0.3,0.042,0.013,16.0,11.0,14.7,29,3.3,4,1,14,16.0
2022-04-01 15:00:00,0.003,0.4,0.047,0.014,20.0,11.0,14.6,31,2.9,4,1,15,14.0
2022-04-01 16:00:00,0.004,0.3,0.049,0.012,25.0,12.0,14.2,37,3.5,4,1,16,10.0
2022-04-01 17:00:00,0.003,0.4,0.047,0.013,19.0,11.0,13.9,33,2.9,4,1,17,9.0
2022-04-01 18:00:00,0.003,0.4,0.04,0.016,22.0,12.0,12.4,32,4.0,4,1,18,10.0
2022-04-01 19:00:00,0.005,0.4,0.04,0.017,29.0,18.0,9.9,43,4.0,4,1,19,11.0
2022-04-01 20:00:00,0.005,0.4,0.038,0.02,29.0,19.0,8.7,45,3.5,4,1,20,10.0
2022-04-01 21:00:00,0.005,0.4,0.035,0.021,25.0,15.0,8.1,43,2.5,4,1,21,11.0
2022-04-01 22:00:00,0.005,0.4,0.03,0.024,20.0,14.0,7.5,42,2.3,4,1,22,11.0
2022-04-01 23:00:00,0.006,0.4,0.025,0.028,19.0,12.0,7.3,41,2.0,4,1,23,9.0
2022-04-02 00:00:00,0.007,0.4,0.025,0.027,22.0,15.0,6.2,52,1.8,4,2,0,11.0
2022-04-02 01:00:00,0.005,0.5,0.02,0.029,22.0,14.0,5.7,58,0.6,4,2,1,9.0
2022-04-02 02:00:00,0.003,0.5,0.022,0.025,20.0,15.0,4.9,63,1.4,4,2,2,10.0
2022-04-02 03:00:00,0.004,0.4,0.018,0.028,20.0,13.0,4.4,66,1.2,4,2,3,8.0
2022-04-02 04:00:00,0.003,0.5,0.014,0.031,21.0,14.0,4.2,69,0.8,4,2,4,6.0
2022-04-02 05:00:00,0.003,0.4,0.013,0.033,25.0,16.0,4.1,75,1.7,4,2,5,9.0
2022-04-02 06:00:00,0.003,0.4,0.019,0.03,29.0,17.0,4.0,81,1.7,4,2,6,12.0
2022-04-02 07:00:00,0.003,0.4,0.022,0.028,27.0,17.0,4.0,83,1.2,4,2,7,9.0
2022-04-02 08:00:00,0.003,0.4,0.029,0.024,25.0,15.0,5.3,77,1.5,4,2,8,9.0
2022-04-02 09:00:00,0.003,0.4,0.034,0.021,27.0,16.0,7.2,68,1.7,4,2,9,11.0
2022-04-02 10:00:00,0.004,0.4,0.038,0.019,31.0,18.0,9.5,55,1.6,4,2,10,11.0
2022-04-02 11:00:00,0.004,0.4,0.044,0.016,27.0,17.0,11.0,42,2.7,4,2,11,10.0
2022-04-02 12:00:00,0.004,0.4,0.045,0.016,28.0,20.0,12.5,33,2.2,4,2,12,13.0
2022-04-02 13:00:00,0.004,0.4,0.048,0.018,31.0,21.0,13.2,29,3.0,4,2,13,14.0
2022-04-02 14:00:00,0.004,0.4,0.049,0.02,39.0,24.0,14.0,36,3.6,4,2,14,16.0
2022-04-02 15:00:00,0.004,0.4,0.052,0.017,37.0,23.0,13.7,36,4.8,4,2,15,20.0
2022-04-02 16:00:00,0.004,0.4,0.058,0.012,36.0,22.0,12.9,39,4.4,4,2,16,25.0
2022-04-02 17:00:00,0.005,0.4,0.057,0.012,30.0,17.0,12.1,34,3.9,4,2,17,19.0
2022-04-02 18:00:00,0.005,0.4,0.056,0.013,30.0,21.0,11.0,31,3.2,4,2,18,22.0
2022-04-02 19:00:00,0.005,0.4,0.051,0.016,31.0,21.0,9.1,34,4.5,4,2,19,29.0
2022-04-02 20:00:00,0.004,0.5,0.05,0.017,36.0,24.0,8.1,50,3.1,4,2,20,29.0
2022-04-02 21:00:00,0.004,0.5,0.041,0.024,37.0,24.0,7.3,56,2.2,4,2,21,25.0
2022-04-02 22:00:00,0.005,0.5,0.035,0.026,40.0,28.0,6.8,60,1.8,4,2,22,20.0
2022-04-02 23:00:00,0.004,0.5,0.034,0.025,37.0,24.0,6.3,64,1.6,4,2,23,19.0
2022-04-03 00:00:00,0.005,0.6,0.03,0.026,40.0,27.0,5.7,69,1.6,4,3,0,22.0
2022-04-03 01:00:00,0.004,0.6,0.024,0.03,39.0,27.0,5.3,69,0.8,4,3,1,22.0
2022-04-03 02:00:00,0.004,0.6,0.018,0.032,42.0,30.0,4.7,72,1.5,4,3,2,20.0
2022-04-03 03:00:00,0.003,0.6,0.016,0.031,45.0,32.0,4.7,76,1.1,4,3,3,20.0
2022-04-03 04:00:00,0.003,0.6,0.016,0.032,48.0,35.0,4.5,80,1.3,4,3,4,21.0
2022-04-03 05:00:00,0.004,0.6,0.016,0.034,38.0,27.0,4.0,82,0.5,4,3,5,25.0
2022-04-03 06:00:00,0.003,0.6,0.01,0.038,38.0,30.0,3.8,82,0.7,4,3,6,29.0
2022-04-03 07:00:00,0.003,0.6,0.014,0.036,36.0,27.0,3.6,74,1.0,4,3,7,27.0
2022-04-03 08:00:00,0.004,0.6,0.019,0.032,41.0,31.0,5.1,70,1.8,4,3,8,25.0
2022-04-03 09:00:00,0.004,0.6,0.026,0.029,49.0,33.0,7.4,61,0.7,4,3,9,27.0
2022-04-03 10:00:00,0.004,0.6,0.035,0.027,50.0,33.0,10.0,52,1.1,4,3,10,31.0
2022-04-03 11:00:00,0.004,0.6,0.039,0.027,49.0,34.0,12.4,48,1.9,4,3,11,27.0
2022-04-03 12:00:00,0.004,0.5,0.05,0.023,50.0,36.0,13.5,35,3.6,4,3,12,28.0
2022-04-03 13:00:00,0.004,0.4,0.06,0.015,41.0,27.0,15.4,33,2.9,4,3,13,31.0
2022-04-03 14:00:00,0.004,0.4,0.065,0.013,37.0,29.0,16.0,28,3.8,4,3,14,39.0
2022-04-03 15:00:00,0.004,0.4,0.067,0.01,32.0,20.0,16.3,25,3.8,4,3,15,37.0
2022-04-03 16:00:00,0.004,0.4,0.068,0.01,36.0,22.0,16.8,29,3.1,4,3,16,36.0
2022-04-03 17:00:00,0.005,0.4,0.066,0.012,36.0,21.0,16.0,33,3.6,4,3,17,30.0
2022-04-03 18:00:00,0.006,0.4,0.065,0.013,37.0,25.0,14.5,33,3.5,4,3,18,30.0
2022-04-03 19:00:00,0.007,0.4,0.067,0.014,47.0,33.0,11.7,45,3.6,4,3,19,31.0
2022-04-03 20:00:00,0.005,0.5,0.056,0.02,52.0,36.0,10.0,56,3.3,4,3,20,36.0
2022-04-03 21:00:00,0.005,0.5,0.055,0.02,49.0,35.0,9.1,61,2.8,4,3,21,37.0
2022-04-03 22:00:00,0.005,0.5,0.057,0.019,51.0,37.0,8.4,65,1.9,4,3,22,40.0
2022-04-03 23:00:00,0.005,0.5,0.049,0.023,53.0,38.0,7.8,64,1.0,4,3,23,37.0
2022-04-04 00:00:00,0.006,0.5,0.043,0.025,58.0,42.0,7.3,67,1.3,4,4,0,40.0
2022-04-04 01:00:00,0.005,0.6,0.035,0.03,58.0,43.0,7.0,71,1.2,4,4,1,39.0
2022-04-04 02:00:00,0.005,0.6,0.031,0.029,59.0,46.0,6.4,73,2.1,4,4,2,42.0
2022-04-04 03:00:00,0.004,0.6,0.025,0.031,66.0,52.0,6.0,75,1.9,4,4,3,45.0
2022-04-04 04:00:00,0.004,0.6,0.02,0.035,74.0,58.0,5.7,76,2.6,4,4,4,48.0
2022-04-04 05:00:00,0.003,0.7,0.012,0.042,76.0,60.0,5.5,77,1.5,4,4,5,38.0
2022-04-04 06:00:00,0.003,0.7,0.005,0.048,80.0,65.0,5.4,81,0.7,4,4,6,38.0
2022-04-04 07:00:00,0.003,0.7,0.008,0.05,76.0,58.0,5.2,82,0.6,4,4,7,36.0
2022-04-04 08:00:00,0.004,0.8,0.01,0.052,73.0,55.0,7.0,77,1.3,4,4,8,41.0
2022-04-04 09:00:00,0.005,0.8,0.02,0.051,77.0,55.0,9.6,65,0.8,4,4,9,49.0
2022-04-04 10:00:00,0.005,0.6,0.038,0.04,79.0,54.0,11.9,52,2.0,4,4,10,50.0
2022-04-04 11:00:00,0.004,0.4,0.055,0.023,47.0,30.0,13.8,38,2.2,4,4,11,49.0
2022-04-04 12:00:00,0.004,0.4,0.055,0.023,47.0,30.0,15.2,32,3.0,4,4,12,50.0
2022-04-04 13:00:00,0.004,0.4,0.055,0.023,47.0,30.0,16.3,26,3.5,4,4,13,41.0
2022-04-04 14:00:00,0.004,0.4,0.052,0.015,47.0,30.0,16.2,30,4.0,4,4,14,37.0
2022-04-04 15:00:00,0.003,0.4,0.063,0.013,44.0,26.0,16.2,28,3.6,4,4,15,32.0
2022-04-04 16:00:00,0.004,0.4,0.064,0.015,45.0,29.0,15.7,31,3.9,4,4,16,36.0
2022-04-04 17:00:00,0.003,0.4,0.061,0.015,41.0,25.0,15.0,30,3.7,4,4,17,36.0
2022-04-04 18:00:00,0.004,0.4,0.06,0.015,41.0,29.0,13.5,35,3.3,4,4,18,37.0
2022-04-04 19:00:00,0.004,0.5,0.062,0.02,39.0,26.0,11.5,33,3.6,4,4,19,47.0
2022-04-04 20:00:00,0.004,0.5,0.059,0.022,44.0,26.0,10.2,39,2.3,4,4,20,52.0
2022-04-04 21:00:00,0.004,0.5,0.06,0.021,41.0,25.0,9.4,37,2.0,4,4,21,49.0
2022-04-04 22:00:00,0.005,0.5,0.054,0.024,39.0,28.0,8.3,39,1.4,4,4,22,51.0
2022-04-04 23:00:00,0.004,0.5,0.047,0.029,42.0,29.0,7.3,45,1.4,4,4,23,53.0
2022-04-05 00:00:00,0.004,0.5,0.053,0.022,43.0,29.0,7.1,49,1.7,4,5,0,58.0
2022-04-05 01:00:00,0.005,0.5,0.051,0.022,42.0,28.0,6.5,49,1.2,4,5,1,58.0
2022-04-05 02:00:00,0.005,0.5,0.051,0.021,40.0,31.0,6.2,49,0.2,4,5,2,59.0
2022-04-05 03:00:00,0.005,0.6,0.041,0.028,40.0,30.0,5.6,52,1.3,4,5,3,66.0
2022-04-05 04:00:00,0.005,0.6,0.03,0.035,41.0,30.0,5.6,56,1.2,4,5,4,74.0
2022-04-05 05:00:00,0.004,0.7,0.014,0.05,44.0,33.0,5.4,60,1.2,4,5,5,76.0
2022-04-05 06:00:00,0.004,0.7,0.007,0.06,51.0,39.0,5.0,60,0.5,4,5,6,80.0
2022-04-05 07:00:00,0.004,0.7,0.007,0.059,55.0,38.0,5.3,62,1.3,4,5,7,76.0
2022-04-05 08:00:00,0.004,0.7,0.012,0.059,61.0,42.0,6.4,60,2.5,4,5,8,73.0
2022-04-05 09:00:00,0.004,0.6,0.037,0.04,51.0,33.0,8.8,53,2.4,4,5,9,77.0
2022-04-05 10:00:00,0.005,0.5,0.046,0.034,45.0,28.0,11.1,39,1.7,4,5,10,79.0
2022-04-05 11:00:00,0.004,0.5,0.054,0.028,44.0,27.0,13.1,33,2.2,4,5,11,47.0
2022-04-05 12:00:00,0.004,0.5,0.075,0.024,54.0,33.0,14.1,31,4.1,4,5,12,47.0
2022-04-05 13:00:00,0.005,0.4,0.088,0.024,50.0,35.0,15.2,29,3.9,4,5,13,47.0
2022-04-05 14:00:00,0.004,0.4,0.078,0.02,47.0,35.0,15.5,27,3.3,4,5,14,47.0
2022-04-05 15:00:00,0.004,0.4,0.063,0.02,40.0,24.0,15.2,27,4.4,4,5,15,44.0
2022-04-05 16:00:00,0.003,0.4,0.06,0.019,36.0,21.0,15.2,28,3.6,4,5,16,45.0
2022-04-05 17:00:00,0.003,0.4,0.055,0.021,33.0,19.0,14.6,26,3.4,4,5,17,41.0
2022-04-05 18:00:00,0.003,0.5,0.049,0.024,36.0,23.0,13.3,26,2.7,4,5,18,41.0
2022-04-05 19:00:00,0.003,0.5,0.042,0.031,35.0,23.0,11.7,27,3.0,4,5,19,39.0
2022-04-05 20:00:00,0.003,0.5,0.036,0.033,36.0,24.0,11.4,29,2.3,4,5,20,44.0
2022-04-05 21:00:00,0.003,0.5,0.035,0.035,33.0,23.0,10.7,32,2.5,4,5,21,41.0
2022-04-05 22:00:00,0.003,0.5,0.04,0.031,34.0,25.0,9.8,38,1.7,4,5,22,39.0
2022-04-05 23:00:00,0.004,0.5,0.037,0.033,38.0,27.0,9.5,44,2.5,4,5,23,42.0
2022-04-06 00:00:00,0.004,0.5,0.037,0.03,42.0,29.0,9.4,48,2.3,4,6,0,43.0
2022-04-06 01:00:00,0.003,0.4,0.045,0.023,43.0,31.0,9.1,55,2.8,4,6,1,42.0
2022-04-06 02:00:00,0.003,0.4,0.057,0.012,47.0,33.0,8.9,64,2.2,4,6,2,40.0
2022-04-06 03:00:00,0.003,0.4,0.055,0.013,44.0,32.0,8.9,69,2.0,4,6,3,40.0
2022-04-06 04:00:00,0.003,0.4,0.057,0.012,43.0,32.0,8.8,70,1.5,4,6,4,41.0
2022-04-06 05:00:00,0.002,0.4,0.055,0.014,42.0,29.0,8.6,77,2.1,4,6,5,44.0
2022-04-06 06:00:00,0.002,0.5,0.047,0.019,45.0,30.0,8.0,79,1.8,4,6,6,51.0
2022-04-06 07:00:00,0.003,0.5,0.046,0.02,50.0,33.0,8.2,81,2.2,4,6,7,55.0
2022-04-06 08:00:00,0.003,0.4,0.052,0.015,52.0,35.0,8.8,78,2.1,4,6,8,61.0
2022-04-06 09:00:00,0.003,0.4,0.057,0.012,50.0,30.0,9.5,73,1.3,4,6,9,51.0
2022-04-06 10:00:00,0.003,0.4,0.053,0.015,47.0,28.0,11.7,60,1.9,4,6,10,45.0
2022-04-06 11:00:00,0.003,0.4,0.048,0.02,55.0,31.0,13.6,57,2.4,4,6,11,44.0
2022-04-06 12:00:00,0.003,0.4,0.052,0.015,55.0,27.0,14.4,45,2.4,4,6,12,54.0
2022-04-06 13:00:00,0.003,0.4,0.055,0.012,48.0,19.0,15.8,32,2.8,4,6,13,50.0
2022-04-06 14:00:00,0.002,0.4,0.054,0.012,38.0,11.0,16.2,21,4.0,4,6,14,47.0
2022-04-06 15:00:00,0.003,0.4,0.052,0.014,42.0,15.0,16.5,27,2.9,4,6,15,40.0
2022-04-06 16:00:00,0.004,0.4,0.049,0.016,53.0,18.0,16.8,29,3.5,4,6,16,36.0
2022-04-06 17:00:00,0.003,0.4,0.045,0.017,53.0,17.0,16.1,29,3.8,4,6,17,33.0
2022-04-06 18:00:00,0.003,0.4,0.04,0.02,59.0,18.0,14.8,35,3.6,4,6,18,36.0
2022-04-06 19:00:00,0.003,0.5,0.035,0.023,58.0,20.0,13.0,41,2.8,4,6,19,35.0
2022-04-06 20:00:00,0.003,0.5,0.032,0.023,52.0,20.0,11.9,42,2.7,4,6,20,36.0
2022-04-06 21:00:00,0.003,0.5,0.026,0.028,51.0,16.0,11.3,44,1.5,4,6,21,33.0
2022-04-06 22:00:00,0.003,0.5,0.023,0.029,51.0,17.0,10.7,47,1.6,4,6,22,34.0
2022-04-06 23:00:00,0.003,0.5,0.025,0.027,53.0,17.0,10.2,45,1.3,4,6,23,38.0
2022-04-07 00:00:00,0.003,0.4,0.034,0.018,53.0,16.0,10.3,46,2.3,4,7,0,42.0
2022-04-07 01:00:00,0.002,0.4,0.046,0.009,31.0,11.0,10.8,45,2.2,4,7,1,43.0
2022-04-07 02:00:00,0.003,0.3,0.042,0.009,30.0,11.0,10.4,43,2.7,4,7,2,47.0
2022-04-07 03:00:00,0.003,0.3,0.046,0.007,29.0,10.0,10.0,43,3.4,4,7,3,44.0
2022-04-07 04:00:00,0.003,0.3,0.043,0.008,23.0,9.0,9.6,43,2.2,4,7,4,43.0
2022-04-07 05:00:00,0.003,0.4,0.033,0.015,28.0,11.0,9.3,47,2.1,4,7,5,42.0
2022-04-07 06:00:00,0.002,0.4,0.024,0.022,34.0,14.0,9.0,52,2.5,4,7,6,45.0
2022-04-07 07:00:00,0.002,0.4,0.023,0.024,33.0,13.0,8.8,54,2.5,4,7,7,50.0
2022-04-07 08:00:00,0.003,0.4,0.031,0.02,30.0,10.0,9.1,53,2.9,4,7,8,52.0
2022-04-07 09:00:00,0.002,0.4,0.031,0.022,25.0,7.0,10.2,47,2.3,4,7,9,50.0
2022-04-07 10:00:00,0.002,0.4,0.036,0.017,32.0,10.0,12.3,39,3.0,4,7,10,47.0
2022-04-07 11:00:00,0.003,0.4,0.044,0.013,38.0,11.0,13.9,35,3.5,4,7,11,55.0
2022-04-07 12:00:00,0.003,0.3,0.049,0.01,41.0,10.0,14.8,30,4.7,4,7,12,55.0
2022-04-07 13:00:00,0.003,0.3,0.05,0.01,36.0,8.0,15.1,31,5.2,4,7,13,48.0
2022-04-07 14:00:00,0.003,0.3,0.052,0.01,38.0,11.0,14.8,32,4.6,4,7,14,38.0
2022-04-07 15:00:00,0.002,0.4,0.048,0.014,41.0,10.0,14.8,32,4.6,4,7,15,42.0
2022-04-07 16:00:00,0.003,0.3,0.049,0.014,36.0,10.0,14.2,33,5.5,4,7,16,53.0
2022-04-07 17:00:00,0.002,0.4,0.044,0.016,30.0,8.0,13.0,25,4.5,4,7,17,53.0
2022-04-07 18:00:00,0.003,0.4,0.041,0.02,27.0,11.0,12.2,22,3.3,4,7,18,59.0
2022-04-07 19:00:00,0.003,0.4,0.041,0.021,33.0,14.0,10.5,31,5.2,4,7,19,58.0
2022-04-07 20:00:00,0.003,0.4,0.039,0.022,38.0,14.0,9.4,50,3.5,4,7,20,52.0
2022-04-07 21:00:00,0.003,0.4,0.038,0.023,33.0,14.0,8.8,55,2.9,4,7,21,51.0
2022-04-07 22:00:00,0.003,0.4,0.041,0.019,35.0,13.0,8.3,61,3.6,4,7,22,51.0
2022-04-07 23:00:00,0.003,0.4,0.031,0.027,32.0,13.0,7.8,63,1.4,4,7,23,53.0
2022-04-08 00:00:00,0.002,0.4,0.028,0.025,29.0,13.0,7.4,67,1.3,4,8,0,53.0
2022-04-08 01:00:00,0.002,0.4,0.03,0.021,29.0,13.0,7.2,70,1.3,4,8,1,31.0
2022-04-08 02:00:00,0.002,0.4,0.031,0.02,32.0,14.0,6.6,72,0.8,4,8,2,30.0
2022-04-08 03:00:00,0.003,0.4,0.025,0.024,30.0,14.0,6.3,74,0.9,4,8,3,29.0
2022-04-08 04:00:00,0.003,0.4,0.027,0.022,32.0,17.0,5.9,79,0.9,4,8,4,23.0
2022-04-08 05:00:00,0.002,0.4,0.021,0.025,35.0,18.0,5.6,78,1.6,4,8,5,28.0
2022-04-08 06:00:00,0.002,0.4,0.017,0.031,37.0,19.0,5.3,79,2.0,4,8,6,34.0
2022-04-08 07:00:00,0.003,0.5,0.011,0.039,35.0,17.0,5.4,77,2.6,4,8,7,33.0
2022-04-08 08:00:00,0.004,0.5,0.02,0.035,38.0,14.0,7.7,69,2.3,4,8,8,30.0
2022-04-08 09:00:00,0.004,0.5,0.027,0.032,41.0,17.0,10.2,60,2.0,4,8,9,25.0
2022-04-08 10:00:00,0.004,0.5,0.03,0.033,48.0,19.0,12.4,52,0.6,4,8,10,32.0
2022-04-08 11:00:00,0.005,0.6,0.041,0.027,50.0,23.0,14.6,42,2.0,4,8,11,38.0
2022-04-08 12:00:00,0.006,0.6,0.049,0.027,52.0,24.0,16.4,35,2.7,4,8,12,41.0
2022-04-08 13:00:00,0.004,0.5,0.064,0.022,51.0,24.0,17.9,30,2.7,4,8,13,36.0
2022-04-08 14:00:00,0.004,0.4,0.07,0.018,51.0,21.0,19.2,27,3.3,4,8,14,38.0
2022-04-08 15:00:00,0.004,0.4,0.076,0.016,57.0,22.0,19.6,29,3.4,4,8,15,41.0
2022-04-08 16:00:00,0.004,0.4,0.077,0.016,62.0,28.0,19.5,30,4.2,4,8,16,36.0
2022-04-08 17:00:00,0.004,0.4,0.074,0.016,59.0,25.0,19.4,33,3.9,4,8,17,30.0
2022-04-08 18:00:00,0.004,0.5,0.063,0.022,51.0,20.0,18.4,31,3.4,4,8,18,27.0
2022-04-08 19:00:00,0.004,0.6,0.049,0.03,51.0,26.0,16.9,33,2.2,4,8,19,33.0
2022-04-08 20:00:00,0.005,0.8,0.031,0.044,59.0,31.0,15.4,35,2.0,4,8,20,38.0
2022-04-08 21:00:00,0.004,0.8,0.013,0.062,59.0,30.0,14.2,40,1.7,4,8,21,33.0
2022-04-08 22:00:00,0.004,0.7,0.022,0.05,55.0,29.0,13.5,43,1.1,4,8,22,35.0
2022-04-08 23:00:00,0.004,0.7,0.025,0.049,53.0,27.0,13.5,42,1.8,4,8,23,32.0
2022-04-09 00:00:00,0.004,0.9,0.005,0.065,53.0,25.0,12.9,44,0.5,4,9,0,29.0
2022-04-09 01:00:00,0.003,0.9,0.007,0.059,47.0,24.0,12.9,41,1.7,4,9,1,29.0
2022-04-09 02:00:00,0.004,0.9,0.004,0.061,49.0,27.0,12.8,43,1.7,4,9,2,32.0
2022-04-09 03:00:00,0.004,0.9,0.003,0.059,47.0,24.0,13.2,41,0.8,4,9,3,30.0
2022-04-09 04:00:00,0.003,0.9,0.004,0.06,46.0,24.0,13.4,40,2.9,4,9,4,32.0
